id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,pointsHome,pointsAway,referee,stadium,capacity,public,date,time,country,round
AXYk7XZC,Vila Nova,https://static.flashscore.com/res/image/data/GMMaJNh5-nRWjgPsO.png,Avaí,https://static.flashscore.com/res/image/data/tGpYsdYg-2LNvhL4k.png,1,1,1,1,Delgado M. (Bra),Estádio Onésio Brasileiro Alvarenga (Goiânia),11788,8300.0,12/08/2023,18:00,BRASIL,SÉRIE B - RODADA 23
zBQyVzSJ,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,Ponte Preta,https://static.flashscore.com/res/image/data/UVeNVSBr-4S2Tm4eJ.png,0,0,1,1,Ferreira Y. (Bra),Estádio Santa Cruz (Ribeirão Preto),29292,4155.0,12/08/2023,17:00,BRASIL,SÉRIE B - RODADA 23
Yo6COY4m,Sampaio Corrêa,https://static.flashscore.com/res/image/data/KMTdZsxS-6NoYJwvQ.png,CRB,https://static.flashscore.com/res/image/data/QuqDEgh5-8z8OC8Ik.png,1,1,1,1,Bauermann G. (Bra),Estádio Governador João Castelo (São Luís),40149,,12/08/2023,17:00,BRASIL,SÉRIE B - RODADA 23
M7xf6ikJ,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,Londrina,https://static.flashscore.com/res/image/data/ADUlTugl-dAibSIqE.png,2,0,3,0,Padovani Andrade D. J. (Bra),Estádio Heriberto Hülse (Criciúma),19300,12285.0,12/08/2023,15:30,BRASIL,SÉRIE B - RODADA 23
tC9KMCZa,Tombense,https://static.flashscore.com/res/image/data/UHHDSjzB-Uk2dj2zB.png,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,0,0,1,1,da Silva Machado B. (Bra),Estádio Soares de Azevedo (Minas Gerais),13971,,11/08/2023,21:30,BRASIL,SÉRIE B - RODADA 23
E1PuUfsQ,Novorizontino,https://static.flashscore.com/res/image/data/nuFzysBr-vFrLaFel.png,Mirassol,https://static.flashscore.com/res/image/data/SUmYTyAr-xxPxlUp4.png,2,1,3,0,M. Henrique (Bra),Estádio Dr. Jorge Ismael de Biasi (Novo Horizonte),14096,4195.0,11/08/2023,19:00,BRASIL,SÉRIE B - RODADA 23
O0rGffj7,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Tombense,https://static.flashscore.com/res/image/data/UHHDSjzB-Uk2dj2zB.png,3,2,3,0,J. Pinheiro (Bra),Estádio Antonio Accioly (Goiânia),12500,3119.0,07/08/2023,20:00,BRASIL,SÉRIE B - RODADA 22
KrtwAZkf,Londrina,https://static.flashscore.com/res/image/data/ADUlTugl-dAibSIqE.png,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-4S2Tm4eJ.png,2,0,3,0,Marcos André Gomes (Bra),Estádio do Café (Londrina),36056,1349.0,07/08/2023,20:00,BRASIL,SÉRIE B - RODADA 22
thsZAFzl,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,Vila Nova,https://static.flashscore.com/res/image/data/GMMaJNh5-nRWjgPsO.png,0,2,0,3,Holanda L. (Bra),Estadio Alfredo Jaconi (Caxias do Sul),19924,3432.0,07/08/2023,18:00,BRASIL,SÉRIE B - RODADA 22
bTiUBeLs,Ceará,https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,ABC,https://static.flashscore.com/res/image/data/UFTNwjYA-no5LkQQ6.png,1,0,3,0,da Silva Junior J. M. (Bra),Castelão (Fortaleza),60326,20509.0,06/08/2023,18:00,BRASIL,SÉRIE B - RODADA 22
