id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,pointsHome,pointsAway,referee,stadium,capacity,public,date,time,country,round
0f9a42eD,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,0,2,0,3,Delgado M. (Bra),Arena do Grêmio (Porto Alegre),60540.0,17102.0,17/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 23
UDyM77RO,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,2,1,3,0,Bauermann G. (Bra),Estádio José Pinheiro Borda (Porto Alegre),50600.0,11920.0,14/08/2024,19:30,BRASIL,BRASILEIRÃO BETANO - RODADA 6
QyeHiPB7,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,2,2,1,1,P. C. Zanovelli (Bra),Estádio José Pinheiro Borda (Porto Alegre),50600.0,17136.0,11/08/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 22
tpw4FS3E,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-4S2Tm4eJ.png,2,0,3,0,da Silva Machado B. (Bra),Casa de Apostas Arena Fonte Nova (Salvador),48902.0,45972.0,11/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 22
z7x8EnJK,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,1,1,1,1,Wilton Sampaio (Bra),Maracanã (Rio de Janeiro),78838.0,55051.0,11/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 22
YsIr8pdl,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,1,0,3,0,Lacerda D. (Bra),Estádio do MorumBIS (São Paulo),77011.0,46600.0,11/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 22
M3Ae5rt7,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,3,2,3,0,Flávio Rodrigues de Souza (Bra),Estadio Alfredo Jaconi (Caxias do Sul),19924.0,5288.0,11/08/2024,11:00,BRASIL,BRASILEIRÃO BETANO - RODADA 22
fiJv9Qtr,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,1,1,1,1,,,,,10/08/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 22
StZaG8l8,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,0,0,1,1,Raphael Claus (Bra),Mineirão (Belo Horizonte),61927.0,61583.0,10/08/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 22
EcyCD6YQ,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,2,0,3,0,Anderson Daronco (Bra),Estádio Olímpico Nilton Santos (Rio de Janeiro),46931.0,20003.0,10/08/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 22
